date,sentiment_value,sentiment_class,roll_7d_mean,roll_30d_mean,roll_7d_std
2019-11-26,21,Extreme Fear,23.428571428571427,40.1,5.503245795502672
2019-11-27,20,Extreme Fear,21.714285714285715,39.03333333333333,4.0708019567932965
2019-11-28,32,Fear,22.0,38.3,4.760952285695606
2019-11-29,31,Fear,23.571428571428573,37.56666666666667,5.711308748356297
2019-11-30,38,Fear,25.714285714285715,37.166666666666664,7.8679579246946565
2019-12-01,25,Fear,26.285714285714285,36.36666666666667,7.609517849690968
2019-12-02,28,Fear,27.857142857142858,35.6,6.414269805898462
2019-12-03,28,Fear,28.857142857142858,34.666666666666664,5.669467095138721
2019-12-04,24,Extreme Fear,29.428571428571427,33.833333333333336,4.7559486560570825
2019-12-05,21,Extreme Fear,27.857142857142858,32.733333333333334,5.520524474739156
2019-12-06,29,Fear,27.571428571428573,31.933333333333334,5.3807416730767255
2019-12-07,32,Fear,26.714285714285715,31.2,3.6384193323610754
2019-12-08,28,Fear,27.142857142857142,30.733333333333334,3.579039509355461
2019-12-09,32,Fear,27.714285714285715,30.533333333333335,4.029651999627114
2019-12-10,26,Fear,27.428571428571427,30.1,4.076646614443198
2019-12-11,20,Extreme Fear,26.857142857142858,29.433333333333334,4.845223470201767
2019-12-12,23,Extreme Fear,27.142857142857142,28.9,4.488079449258972
2019-12-13,22,Extreme Fear,26.142857142857142,28.366666666666667,4.775931721614894
2019-12-14,27,Fear,25.428571428571427,27.9,4.076646614443201
2019-12-15,21,Extreme Fear,24.428571428571427,27.333333333333332,4.197504927817385
2019-12-16,24,Extreme Fear,23.285714285714285,26.766666666666666,2.5634797778473306
2019-12-17,23,Extreme Fear,22.857142857142858,26.266666666666666,2.267786838056164
2019-12-18,15,Extreme Fear,22.142857142857142,25.5,3.670993118516311
2019-12-19,21,Extreme Fear,21.857142857142858,25.133333333333333,3.6709931185163116
2019-12-20,23,Extreme Fear,22.0,24.833333333333332,3.696845502136964
2019-12-21,23,Extreme Fear,21.428571428571427,24.6,3.0472470011008177
2019-12-22,20,Extreme Fear,21.285714285714285,24.6,3.093772546815977
2019-12-23,33,Fear,22.571428571428573,24.933333333333334,5.4116276928219955
2019-12-24,25,Fear,22.857142857142858,25.066666666666666,5.490251100164797
2019-12-25,22,Extreme Fear,23.857142857142858,25.233333333333334,4.33699479011993
2019-12-26,39,Fear,26.428571428571427,25.833333333333332,6.924765768774025
2019-12-27,38,Fear,28.571428571428573,26.433333333333334,7.934253648099768
2019-12-28,37,Fear,30.571428571428573,26.6,8.05930399925356
2019-12-29,37,Fear,33.0,26.8,6.806859285554298
2019-12-30,40,Fear,34.0,26.866666666666667,7.302967433402449
2019-12-31,38,Fear,35.857142857142854,27.3,6.202917900165523
2020-01-01,37,Fear,38.0,27.6,1.1547005383807074
2020-01-02,39,Fear,38.0,27.966666666666665,1.1547005383807074
2020-01-03,38,Fear,38.0,28.433333333333334,1.1547005383807074
2020-01-04,38,Fear,38.142857142857146,29.0,1.0690449676512692
2020-01-05,39,Fear,38.42857142857143,29.333333333333332,0.975900072950254
2020-01-06,41,Fear,38.57142857142857,29.633333333333333,1.2724180205620224
2020-01-07,40,Fear,38.857142857142854,30.033333333333335,1.345185418270345
2020-01-08,51,Neutral,40.857142857142854,30.666666666666668,4.598136268409243
2020-01-09,44,Fear,41.57142857142857,31.266666666666666,4.649628761422889
2020-01-10,41,Fear,42.0,31.966666666666665,4.396968652758018
2020-01-11,50,Neutral,43.714285714285715,32.86666666666667,4.889249625941103
2020-01-12,45,Neutral,44.57142857142857,33.63333333333333,4.429339411136939
2020-01-13,49,Neutral,45.714285714285715,34.36666666666667,4.3861253103506455
2020-01-14,56,Greed,48.0,35.53333333333333,5.033222956847493
2020-01-15,54,Neutral,48.42857142857143,36.53333333333333,5.442338432976297
2020-01-16,55,Greed,50.0,37.6,5.537749241945677
2020-01-17,54,Neutral,51.857142857142854,38.9,3.9761191895524246
2020-01-18,51,Neutral,52.0,39.9,3.9157800414906547
2020-01-19,53,Neutral,53.142857142857146,40.9,2.410295378066144
2020-01-20,48,Neutral,53.0,41.733333333333334,2.708012801545912
2020-01-21,49,Neutral,52.0,42.7,2.708012801545912
2020-01-22,52,Neutral,51.714285714285715,43.333333333333336,2.5634797778472476
2020-01-23,49,Neutral,50.857142857142854,44.13333333333333,2.2677868380560713
2020-01-24,40,Fear,48.857142857142854,44.733333333333334,4.298393941484854
2020-01-25,41,Fear,47.42857142857143,44.8,5.061526214399256
2020-01-26,42,Fear,45.857142857142854,44.93333333333333,4.740906081773162
2020-01-27,50,Neutral,46.142857142857146,45.36666666666667,4.947341758580435
2020-01-28,54,Neutral,46.857142857142854,45.93333333333333,5.72795982960138
2020-01-29,57,Greed,47.57142857142857,46.5,6.704653678780447
2020-01-30,57,Greed,48.714285714285715,47.13333333333333,7.609517849690944
2020-01-31,55,Greed,50.857142857142854,47.733333333333334,6.817344825971001
2020-02-01,57,Greed,53.142857142857146,48.333333333333336,5.520524474739106
2020-02-02,57,Greed,55.285714285714285,48.96666666666667,2.6276913640617727
2020-02-03,59,Greed,56.57142857142857,49.666666666666664,1.618347187426255
2020-02-04,56,Greed,56.857142857142854,50.233333333333334,1.21498579258908
2020-02-05,53,Neutral,56.285714285714285,50.63333333333333,1.8898223650468942
2020-02-06,61,Greed,56.857142857142854,51.333333333333336,2.6095064302520203
2020-02-07,56,Greed,57.0,51.5,2.516611478424145
2020-02-08,56,Greed,56.857142857142854,51.9,2.544836041121964
2020-02-09,56,Greed,56.714285714285715,52.4,2.5634797778471783
2020-02-10,57,Greed,56.42857142857143,52.63333333333333,2.3704530408870124
2020-02-11,52,Neutral,55.857142857142854,52.86666666666667,2.911389784311504
2020-02-12,61,Greed,57.0,53.266666666666666,3.1622776601688254
2020-02-13,65,Greed,57.57142857142857,53.56666666666667,4.197504927817286
2020-02-14,63,Greed,58.57142857142857,53.86666666666667,4.57737708217093
2020-02-15,64,Greed,59.714285714285715,54.166666666666664,4.820590756131228
2020-02-16,59,Greed,60.142857142857146,54.333333333333336,4.561745697594988
2020-02-17,49,Neutral,59.0,54.266666666666666,6.1913918736691205
2020-02-18,53,Neutral,59.142857142857146,54.266666666666666,6.011892975000454
2020-02-19,50,Neutral,57.57142857142857,54.333333333333336,6.827814263660841
2020-02-20,44,Fear,54.57142857142857,54.166666666666664,7.5907211527661005
2020-02-21,44,Fear,51.857142857142854,53.9,7.4705772072529415
2020-02-22,43,Fear,48.857142857142854,53.7,5.814595756329707
2020-02-23,46,Neutral,47.0,53.9,3.741657386774449
2020-02-24,46,Neutral,46.57142857142857,54.06666666666667,3.6449573777642623
2020-02-25,44,Fear,45.285714285714285,54.13333333333333,2.3603873774091695
2020-02-26,41,Fear,44.0,53.833333333333336,1.7320508075700587
2020-02-27,39,Fear,43.285714285714285,53.333333333333336,2.5634797778474345
2020-02-28,40,Fear,42.714285714285715,52.766666666666666,2.811540841738943
2020-02-29,38,Fear,42.0,52.13333333333333,3.316624790356046
2020-03-01,39,Fear,41.0,51.6,2.9439202887766944
2020-03-02,38,Fear,39.857142857142854,50.96666666666667,2.1157009420508786
2020-03-03,38,Fear,39.0,50.333333333333336,1.1547005383812345
2020-03-04,40,Fear,38.857142857142854,49.7,0.8997354108449903
2020-03-05,41,Fear,39.142857142857146,49.2,1.2149857925897918
2020-03-06,39,Fear,39.0,48.733333333333334,1.1547005383812352
2020-03-07,38,Fear,39.0,47.96666666666667,1.1547005383812352
2020-03-08,33,Fear,38.142857142857146,47.2,2.544836041122322
2020-03-09,17,Extreme Fear,35.142857142857146,45.9,8.395009855634203
2020-03-10,16,Extreme Fear,32.0,44.56666666666667,10.893423092245701
2020-03-11,17,Extreme Fear,28.714285714285715,43.233333333333334,11.528432760126915
2020-03-12,14,Extreme Fear,24.857142857142858,41.96666666666667,11.246163366953036
2020-03-13,10,Extreme Fear,20.714285714285715,40.266666666666666,10.483547200483637
2020-03-14,8,Extreme Fear,16.428571428571427,38.36666666666667,8.100558475750574
2020-03-15,12,Extreme Fear,13.428571428571429,36.666666666666664,3.5523298860121053
2020-03-16,9,Extreme Fear,12.285714285714286,34.833333333333336,3.498298906340411
2020-03-17,8,Extreme Fear,11.142857142857142,33.13333333333333,3.387652649873932
2020-03-18,11,Extreme Fear,10.285714285714286,31.866666666666667,2.2146697055699733
2020-03-19,12,Extreme Fear,10.0,30.5,1.732050807571048
2020-03-20,9,Extreme Fear,9.857142857142858,29.133333333333333,1.7728105208579616
2020-03-21,9,Extreme Fear,10.0,27.966666666666665,1.6329931618577542
2020-03-22,11,Extreme Fear,9.857142857142858,26.866666666666667,1.4638501094253733
2020-03-23,10,Extreme Fear,10.0,25.766666666666666,1.4142135623757537
2020-03-24,12,Extreme Fear,10.571428571428571,24.633333333333333,1.272418020563636
2020-03-25,13,Extreme Fear,10.857142857142858,23.533333333333335,1.5735915849412483
2020-03-26,14,Extreme Fear,11.142857142857142,22.533333333333335,1.9518001458989631
2020-03-27,12,Extreme Fear,11.571428571428571,21.566666666666666,1.7182493859705907
2020-03-28,8,Extreme Fear,11.428571428571429,20.533333333333335,1.9880595947778648
2020-03-29,12,Extreme Fear,11.571428571428571,19.6,1.9880595947778612
2020-03-30,10,Extreme Fear,11.571428571428571,18.666666666666668,1.9880595947778612
2020-03-31,12,Extreme Fear,11.571428571428571,17.766666666666666,1.9880595947778612
2020-04-01,12,Extreme Fear,11.428571428571429,16.9,1.9023794624246222
2020-04-02,14,Extreme Fear,11.428571428571429,16.1,1.9023794624246222
2020-04-03,14,Extreme Fear,11.714285714285714,15.233333333333333,2.138089935301113
2020-04-04,12,Extreme Fear,12.285714285714286,14.266666666666667,1.3801311186873477
2020-04-05,12,Extreme Fear,12.285714285714286,13.366666666666667,1.3801311186873477
2020-04-06,12,Extreme Fear,12.571428571428571,12.5,0.9759000729522501
2020-04-07,20,Extreme Fear,13.714285714285714,12.066666666666666,2.9277002188468173
2020-04-08,21,Extreme Fear,15.0,12.2,3.872983346208319
2020-04-09,22,Extreme Fear,16.142857142857142,12.4,4.634241089563353
2020-04-10,15,Extreme Fear,16.285714285714285,12.333333333333334,4.57217255850747
2020-04-11,15,Extreme Fear,16.714285714285715,12.366666666666667,4.231401884100433
2020-04-12,10,Extreme Fear,16.428571428571427,12.366666666666667,4.649628761423265
2020-04-13,11,Extreme Fear,16.285714285714285,12.466666666666667,4.820590756131667
2020-04-14,15,Extreme Fear,15.571428571428571,12.566666666666666,4.540820148283186
2020-04-15,18,Extreme Fear,15.142857142857142,12.866666666666667,4.059087394501064
2020-04-16,13,Extreme Fear,13.857142857142858,13.033333333333333,2.734262327611887
2020-04-17,15,Extreme Fear,13.857142857142858,13.166666666666666,2.734262327611887
2020-04-18,18,Extreme Fear,14.285714285714286,13.366666666666667,3.1471831698788932
2020-04-19,16,Extreme Fear,15.142857142857142,13.6,2.544836041122774
2020-04-20,15,Extreme Fear,15.714285714285714,13.8,1.7994708216867905
2020-04-21,17,Extreme Fear,16.0,14.0,1.8257418583524332
2020-04-22,19,Extreme Fear,16.142857142857142,14.3,2.035400978398112
2020-04-23,19,Extreme Fear,17.0,14.533333333333333,1.7320508075708274
2020-04-24,20,Extreme Fear,17.714285714285715,14.766666666666667,1.7994708216867312
2020-04-25,24,Extreme Fear,18.571428571428573,15.1,2.992052966173484
2020-04-26,21,Extreme Fear,19.285714285714285,15.4,2.8702082220810667
2020-04-27,28,Fear,21.142857142857142,16.066666666666666,3.7161167647868854
2020-04-28,26,Fear,22.428571428571427,16.533333333333335,3.5989416433706127
2020-04-29,26,Fear,23.428571428571427,17.066666666666666,3.45722156541739
2020-04-30,44,Fear,27.0,18.133333333333333,8.020806277011003
2020-05-01,40,Fear,29.857142857142858,19.066666666666666,8.649249898663427
2020-05-02,40,Fear,32.142857142857146,19.933333333333334,8.952254305082182
2020-05-03,45,Neutral,35.57142857142857,20.966666666666665,8.56070758090237
2020-05-04,44,Fear,37.857142857142854,22.033333333333335,8.335237877601054
2020-05-05,40,Fear,39.857142857142854,22.966666666666665,6.491753010001369
2020-05-06,42,Fear,42.142857142857146,23.966666666666665,2.1930626551761643
2020-05-07,49,Neutral,42.857142857142854,24.933333333333334,3.3876526498734987
2020-05-08,55,Greed,45.0,26.066666666666666,5.416025603091037
2020-05-09,56,Greed,47.285714285714285,27.2,6.264031867583318
2020-05-10,48,Neutral,47.714285714285715,28.3,6.183695920572043
2020-05-11,40,Fear,47.142857142857146,29.133333333333333,6.743603671346249
2020-05-12,39,Fear,47.0,30.1,6.928203230275808
2020-05-13,41,Fear,46.857142857142854,31.1,7.057586259446494
2020-05-14,40,Fear,45.57142857142857,31.933333333333334,7.4129873163512965
2020-05-15,44,Fear,44.0,32.8,6.137317546507679
2020-05-16,41,Fear,41.857142857142854,33.733333333333334,3.1320159337922204
2020-05-17,40,Fear,40.714285714285715,34.56666666666667,1.603567451475996
2020-05-18,50,Neutral,42.142857142857146,35.63333333333333,3.8047589248459617
2020-05-19,50,Neutral,43.714285714285715,36.766666666666666,4.498677054212672
2020-05-20,52,Neutral,45.285714285714285,38.0,5.250850271283003
2020-05-21,49,Neutral,46.57142857142857,39.06666666666667,4.825527358301721
2020-05-22,42,Fear,46.285714285714285,39.833333333333336,5.056820005836938
2020-05-23,40,Fear,46.142857142857146,40.53333333333333,5.241773600242061
2020-05-24,43,Fear,46.57142857142857,41.3,4.75594865605714
2020-05-25,41,Fear,45.285714285714285,41.86666666666667,4.889249625941196
2020-05-26,39,Fear,43.714285714285715,42.46666666666667,4.889249625941212
2020-05-27,39,Fear,41.857142857142854,42.833333333333336,3.4846602621865044
2020-05-28,41,Fear,40.714285714285715,43.333333333333336,1.4960264830877616
2020-05-29,48,Neutral,41.57142857142857,44.06666666666667,3.1547394428677578
2020-05-30,48,Neutral,42.714285714285715,44.2,3.8606685826118796
2020-05-31,51,Neutral,43.857142857142854,44.56666666666667,4.9809159608979785
2020-06-01,50,Neutral,45.142857142857146,44.9,5.27347359996503
2020-06-02,56,Greed,47.57142857142857,45.266666666666666,5.8554004376915545
2020-06-03,48,Neutral,48.857142857142854,45.4,4.488079449259029
2020-06-04,54,Neutral,50.714285714285715,45.86666666666667,3.1997023671115423
2020-06-05,53,Neutral,51.42857142857143,46.233333333333334,3.0472470011008634
2020-06-06,54,Neutral,52.285714285714285,46.4,2.751622897751876
2020-06-07,54,Neutral,52.714285714285715,46.36666666666667,2.7516228977518717
2020-06-08,53,Neutral,53.142857142857146,46.266666666666666,2.47847879612898
2020-06-09,52,Neutral,52.57142857142857,46.4,2.149196970743134
2020-06-10,54,Neutral,53.42857142857143,46.86666666666667,0.7867957924718606
2020-06-11,52,Neutral,53.142857142857146,47.3,0.8997354108445587
2020-06-12,38,Fear,51.0,47.2,5.802298395176739
2020-06-13,38,Fear,48.714285714285715,47.13333333333333,7.364651739091211
2020-06-14,40,Fear,46.714285714285715,47.0,7.587583842794267
2020-06-15,37,Fear,44.42857142857143,46.86666666666667,7.785823502947633
2020-06-16,39,Fear,42.57142857142857,46.833333333333336,7.207800007796078
2020-06-17,38,Fear,40.285714285714285,46.43333333333333,5.25085027128301
2020-06-18,40,Fear,38.57142857142857,46.1,1.1338934190295988
2020-06-19,39,Fear,38.714285714285715,45.666666666666664,1.1126972805303257
2020-06-20,38,Fear,38.714285714285715,45.3,1.1126972805303257
2020-06-21,37,Fear,38.285714285714285,45.13333333333333,1.1126972805303286
2020-06-22,38,Fear,38.42857142857143,45.06666666666667,0.9759000729507613
2020-06-23,41,Fear,38.714285714285715,45.0,1.3801311186862821
2020-06-24,50,Neutral,40.42857142857143,45.3,4.429339411137052
2020-06-25,43,Fear,40.857142857142854,45.43333333333333,4.525062483126037
2020-06-26,40,Fear,41.0,45.46666666666667,4.472135955000059
2020-06-27,43,Fear,41.714285714285715,45.53333333333333,4.30945803685717
2020-06-28,40,Fear,42.142857142857146,45.266666666666666,3.8913824205366163
2020-06-29,41,Fear,42.57142857142857,45.03333333333333,3.5050983275392658
2020-06-30,44,Fear,43.0,44.8,3.46410161513837
2020-07-01,42,Fear,41.857142857142854,44.53333333333333,1.5735915849402473
2020-07-02,42,Fear,41.714285714285715,44.06666666666667,1.496026483087624
2020-07-03,41,Fear,41.857142857142854,43.833333333333336,1.3451854182706908
2020-07-04,40,Fear,41.42857142857143,43.36666666666667,1.3972762620130779
2020-07-05,38,Fear,41.142857142857146,42.86666666666667,1.8644544714727593
2020-07-06,40,Fear,41.0,42.4,1.9148542155137969
2020-07-07,43,Fear,40.857142857142854,42.03333333333333,1.6761634196963329
2020-07-08,44,Fear,41.142857142857146,41.733333333333334,2.0354009783974845
2020-07-09,44,Fear,41.42857142857143,41.46666666666667,2.299068134205374
2020-07-10,41,Fear,41.42857142857143,41.03333333333333,2.299068134205374
2020-07-11,44,Fear,42.0,40.766666666666666,2.380476142848517
2020-07-12,41,Fear,42.42857142857143,40.86666666666667,1.7182493859696946
2020-07-13,43,Fear,42.857142857142854,41.03333333333333,1.3451854182706886
2020-07-14,43,Fear,42.857142857142854,41.13333333333333,1.3451854182706886
2020-07-15,44,Fear,42.857142857142854,41.36666666666667,1.3451854182706886
2020-07-16,43,Fear,42.714285714285715,41.5,1.2535663410577242
2020-07-17,41,Fear,42.714285714285715,41.6,1.2535663410577242
2020-07-18,44,Fear,42.714285714285715,41.733333333333334,1.2535663410577242
2020-07-19,41,Fear,42.714285714285715,41.8,1.2535663410577242
2020-07-20,44,Fear,42.857142857142854,42.0,1.3451854182706886
2020-07-21,44,Fear,43.0,42.233333333333334,1.4142135623746075
2020-07-22,50,Neutral,43.857142857142854,42.63333333333333,3.023715784074524
2020-07-23,55,Greed,45.57142857142857,43.1,5.12695955569366
2020-07-24,53,Neutral,47.285714285714285,43.2,5.345224838248884
2020-07-25,55,Greed,48.857142857142854,43.6,5.814595756329756
2020-07-26,55,Greed,50.857142857142854,44.1,5.014265364224483
2020-07-27,58,Greed,52.857142857142854,44.6,4.598136268409325
2020-07-28,76,Extreme Greed,57.42857142857143,45.8,8.541216596737549
2020-07-29,71,Greed,60.42857142857143,46.8,9.162553189607408
2020-07-30,76,Extreme Greed,63.42857142857143,47.86666666666667,10.438025721006095
2020-07-31,75,Extreme Greed,66.57142857142857,48.96666666666667,10.080627342534365
2020-08-01,75,Extreme Greed,69.42857142857143,50.06666666666667,9.034326074425888
2020-08-02,80,Extreme Greed,73.0,51.36666666666667,7.1180521680211415
2020-08-03,75,Extreme Greed,75.42857142857143,52.53333333333333,2.6367367999830185
2020-08-04,72,Greed,74.85714285714286,53.666666666666664,2.91138978431165
2020-08-05,75,Extreme Greed,75.42857142857143,54.833333333333336,2.3704530408871953
2020-08-06,79,Extreme Greed,75.85714285714286,56.03333333333333,2.734262327611266
2020-08-07,77,Extreme Greed,76.14285714285714,57.13333333333333,2.7342623276112614
2020-08-08,77,Extreme Greed,76.42857142857143,58.233333333333334,2.699206232527989
2020-08-09,79,Extreme Greed,76.28571428571429,59.5,2.4976179127518483
2020-08-10,78,Extreme Greed,76.71428571428571,60.63333333333333,2.497617912751841
2020-08-11,84,Extreme Greed,78.42857142857143,62.06666666666667,2.8199966227611757
2020-08-12,75,Extreme Greed,78.42857142857143,63.13333333333333,2.8199966227611757
2020-08-13,75,Extreme Greed,77.85714285714286,64.2,3.0783421635994275
2020-08-14,78,Extreme Greed,78.0,65.33333333333333,3.055050463304469
2020-08-15,79,Extreme Greed,78.28571428571429,66.53333333333333,3.039423504235421
2020-08-16,82,Extreme Greed,78.71428571428571,67.9,3.3523268393906176
2020-08-17,83,Extreme Greed,79.42857142857143,69.2,3.6903993847619008
2020-08-18,82,Extreme Greed,79.14285714285714,70.56666666666666,3.338091841585633
2020-08-19,80,Extreme Greed,79.85714285714286,71.76666666666667,2.794552524023693
2020-08-20,75,Extreme Greed,79.85714285714286,72.8,2.794552524023693
2020-08-21,81,Extreme Greed,80.28571428571429,73.83333333333333,2.690370836538823
2020-08-22,78,Extreme Greed,80.14285714285714,74.6,2.794552524023692
2020-08-23,76,Extreme Greed,79.28571428571429,75.36666666666666,3.0394235042354096
2020-08-24,78,Extreme Greed,78.57142857142857,76.13333333333334,2.57275098271307
2020-08-25,75,Extreme Greed,77.57142857142857,76.8,2.3704530408871416
2020-08-26,76,Extreme Greed,77.0,77.4,2.160246899470096
2020-08-27,75,Extreme Greed,77.0,77.36666666666666,2.160246899470096
2020-08-28,74,Greed,76.0,77.46666666666667,1.5275252316530998
2020-08-29,79,Extreme Greed,76.14285714285714,77.56666666666666,1.7728105208568294
2020-08-30,75,Extreme Greed,76.0,77.56666666666666,1.825741858351519
2020-08-31,75,Extreme Greed,75.57142857142857,77.56666666666666,1.6183471874264677
2020-09-01,75,Extreme Greed,75.57142857142857,77.4,1.6183471874264677
2020-09-02,83,Extreme Greed,76.57142857142857,77.66666666666667,3.258688021129229
2020-09-03,79,Extreme Greed,77.14285714285714,77.9,3.2877840272024117
2020-09-04,40,Fear,72.28571428571429,76.73333333333333,14.545495129813638
2020-09-05,41,Fear,66.85714285714286,75.46666666666667,18.243067828891274
2020-09-06,41,Fear,62.0,74.26666666666667,20.14116845336116
2020-09-07,41,Fear,57.142857142857146,73.06666666666666,20.578537131589187
2020-09-08,41,Fear,52.285714285714285,71.8,19.652941134550314
2020-09-09,38,Fear,45.857142857142854,70.46666666666667,14.656381675213314
2020-09-10,38,Fear,40.0,68.93333333333334,1.4142135623748917
2020-09-11,41,Fear,40.142857142857146,67.8,1.4638501094245326
2020-09-12,41,Fear,40.142857142857146,66.66666666666667,1.4638501094245326
2020-09-13,38,Fear,39.714285714285715,65.33333333333333,1.6035674514761358
2020-09-14,39,Fear,39.42857142857143,64.0,1.5118578920385999
2020-09-15,47,Neutral,40.285714285714285,62.833333333333336,3.2513733362125063
2020-09-16,43,Fear,41.0,61.5,3.2145502536651014
2020-09-17,48,Neutral,42.42857142857143,60.36666666666667,3.8234863173617577
2020-09-18,49,Neutral,43.57142857142857,59.333333333333336,4.466808810816269
2020-09-19,48,Neutral,44.57142857142857,58.43333333333333,4.577377082171165
2020-09-20,52,Neutral,46.57142857142857,57.46666666666667,4.276179870599348
2020-09-21,48,Neutral,47.857142857142854,56.46666666666667,2.6726124191251253
2020-09-22,39,Fear,46.714285714285715,55.233333333333334,4.309458036857225
2020-09-23,43,Fear,46.714285714285715,54.06666666666667,4.309458036857225
2020-09-24,39,Fear,45.42857142857143,52.86666666666667,5.126959555693713
2020-09-25,46,Neutral,45.0,51.86666666666667,4.898979485566846
2020-09-26,45,Neutral,44.57142857142857,50.86666666666667,4.720774754817168
2020-09-27,47,Neutral,43.857142857142854,49.96666666666667,3.670993118516472
2020-09-28,43,Fear,43.142857142857146,48.766666666666666,3.1847852585161807
2020-09-29,45,Neutral,44.0,47.766666666666666,2.6457513110655007
2020-09-30,49,Neutral,44.857142857142854,46.9,3.1847852585161767
2020-10-01,45,Neutral,45.714285714285715,45.9,1.8898223650474064
2020-10-02,41,Fear,45.0,44.5,2.5819888974725425
2020-10-03,40,Fear,44.285714285714285,43.2,3.199702367111675
2020-10-04,42,Fear,43.57142857142857,43.266666666666666,3.047247001101013
2020-10-05,42,Fear,43.42857142857143,43.3,3.1014589500834044
2020-10-06,47,Neutral,43.714285714285715,43.5,3.352326839390824
2020-10-07,43,Fear,42.857142857142854,43.56666666666667,2.410295378066482
2020-10-08,46,Neutral,43.0,43.733333333333334,2.581988897472547
2020-10-09,48,Neutral,44.0,44.06666666666667,3.0000000000008025
2020-10-10,53,Neutral,45.857142857142854,44.56666666666667,3.9761191895526227
2020-10-11,55,Greed,47.714285714285715,45.03333333333333,4.820590756131452
2020-10-12,52,Neutral,49.142857142857146,45.4,4.29839394148503
2020-10-13,56,Greed,50.42857142857143,46.0,4.859943170352131
2020-10-14,53,Neutral,51.857142857142854,46.46666666666667,3.6253078687005074
2020-10-15,56,Greed,53.285714285714285,46.766666666666666,2.8115408417390184
2020-10-16,52,Neutral,53.857142857142854,47.06666666666667,1.7728105208571439
2020-10-17,56,Greed,54.285714285714285,47.333333333333336,1.889822365047361
2020-10-18,55,Greed,54.285714285714285,47.53333333333333,1.889822365047361
2020-10-19,55,Greed,54.714285714285715,47.766666666666666,1.6035674514759881
2020-10-20,56,Greed,54.714285714285715,47.9,1.6035674514759881
2020-10-21,61,Greed,55.857142857142854,48.333333333333336,2.6726124191251093
2020-10-22,73,Greed,58.285714285714285,49.46666666666667,7.016986193381022
2020-10-23,74,Greed,61.42857142857143,50.5,8.502100580781137
2020-10-24,73,Greed,63.857142857142854,51.63333333333333,9.099973835650767
2020-10-25,76,Extreme Greed,66.85714285714286,52.63333333333333,9.154754164341528
2020-10-26,75,Extreme Greed,69.71428571428571,53.63333333333333,7.867957924694738
2020-10-27,61,Greed,70.42857142857143,54.1,6.528326555791498
2020-10-28,70,Greed,71.71428571428571,55.0,5.0896720822432995
2020-10-29,67,Greed,70.85714285714286,55.733333333333334,5.336308693862769
2020-10-30,74,Greed,70.85714285714286,56.56666666666667,5.336308693862769
2020-10-31,73,Greed,70.85714285714286,57.5,5.336308693862769
2020-11-01,72,Greed,70.28571428571429,58.53333333333333,4.889249625941261
2020-11-02,71,Greed,69.71428571428571,59.56666666666667,4.461475305856431
2020-11-03,71,Greed,71.14285714285714,60.53333333333333,2.267786838056443
2020-11-04,74,Greed,71.71428571428571,61.6,2.429971585176836
2020-11-05,72,Greed,72.42857142857143,62.43333333333333,1.2724180205626512
2020-11-06,90,Extreme Greed,74.71428571428571,64.0,6.8243262357124825
2020-11-07,88,Extreme Greed,76.85714285714286,65.4,8.375133261200235
2020-11-08,82,Extreme Greed,78.28571428571429,66.53333333333333,8.26063528053991
2020-11-09,90,Extreme Greed,81.0,67.76666666666667,8.582928793056153
2020-11-10,90,Extreme Greed,83.71428571428571,68.93333333333334,7.867957924694811
2020-11-11,86,Extreme Greed,85.42857142857143,70.06666666666666,6.604471789556966
2020-11-12,87,Extreme Greed,87.57142857142857,71.1,2.935821455581738
2020-11-13,89,Extreme Greed,87.42857142857143,72.3,2.819996622761699
2020-11-14,90,Extreme Greed,87.71428571428571,73.43333333333334,2.984084768361712
2020-11-15,86,Extreme Greed,88.28571428571429,74.56666666666666,1.8898223650478636
2020-11-16,90,Extreme Greed,88.28571428571429,75.7,1.8898223650478636
2020-11-17,86,Extreme Greed,87.71428571428571,76.73333333333333,1.8898223650478463
2020-11-18,91,Extreme Greed,88.42857142857143,77.93333333333334,2.070196678028644
2020-11-19,94,Extreme Greed,89.42857142857143,79.2,2.819996622761742
2020-11-20,86,Extreme Greed,89.0,80.03333333333333,3.1091263510306715
2020-11-21,91,Extreme Greed,89.14285714285714,80.63333333333334,3.1847852585164658
2020-11-22,94,Extreme Greed,90.28571428571429,81.3,3.3022358947792747
2020-11-23,90,Extreme Greed,90.28571428571429,81.86666666666666,3.3022358947792747
2020-11-24,88,Extreme Greed,90.57142857142857,82.26666666666667,2.935821455581798
2020-11-25,94,Extreme Greed,91.0,82.9,3.2145502536653843
2020-11-26,93,Extreme Greed,90.85714285714286,83.96666666666667,3.0783421635999657
2020-11-27,86,Extreme Greed,90.85714285714286,84.5,3.0783421635999657
2020-11-28,87,Extreme Greed,90.28571428571429,85.16666666666667,3.401680257084041
2020-11-29,89,Extreme Greed,89.57142857142857,85.66666666666667,2.9920529661734996
2020-11-30,88,Extreme Greed,89.28571428571429,86.16666666666667,3.03942350423594
2020-12-01,95,Extreme Greed,90.28571428571429,86.93333333333334,3.6384193323615173
2020-12-02,92,Extreme Greed,90.0,87.63333333333334,3.366501646121695
2020-12-03,92,Extreme Greed,89.85714285714286,88.33333333333333,3.2366943748517865
2020-12-04,92,Extreme Greed,90.71428571428571,88.93333333333334,2.8115408417394137
